DateTime	UAStime	CONCN	COUNT	ABSRA	ABSRB	ABSGA	ABSGB	ABSBA	ABSBB	CHMPS	AT	RH	BATTV	OPCB4	OPCB5	OPCB6	OPCB7	OPCB8	PROBT	PRBRH	SMPFL	SMPFP	SATFL	SATFP	ABSFL	ABSFP	CHMFL	CHMFP	OPCFL	OPCFP	OPTCT	OPTCP	CONDT	CONDP	SATTT	SATTP	SATBT	SATBP	INLTT	FILLC	CABNT	CABNP	PRESS	MCPCPWR	ABSLED	CHEMPOS	MPUMP	APUMP	CPUMP	OPUMP	SAMPRPT	STATRPT	RPTLABEL	SAMPFLOW	SATFLOW	ABSFLOW	CHEMFLOW	OPCFLOW	POP
2015-04-21 09:04:09	32649	383.0	2472	430404	475499	496095	567632	406653	475923	2	-12.11	35.97	12.2	0	0	0	0	0	-39.9	0	387	117	360	62	1616	163	1865	200	185.1	94	17.2	92	7.2	130	32.2	90	32.3	30	2.5	10508	6.3	0	847	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090407.936,1, 266.00,   1.00, 993.00,    NaN,    NaN,  18,  71,  86,  76,  13,   1,   1,   0
2015-04-21 09:04:10	32650	383.0	2346	430515	475627	496187	567739	406561	475816	2	-12.12	35.98	12.2	0	0	0	0	0	-39.9	0	387	117	360	62	1616	163	1865	200	185.1	94	17.2	92	7.2	130	32.2	90	32.3	30	2.5	10508	6.3	0	847	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T0904.00,   1.00, 993.00,   0.0    NaN,  15,  7466,  16,   2,   1,   0
2015-04-21 09:04:11	32651	352.0	2113	429277	474256	495422	566854	407680	477134	2	-12.12	35.98	12.2	0	0	0	0	0	-39.9	0	350	114	370	60	1595	161	1867	200	179.8	93	17.2	92	7.2	130	32.2	90	32.3	30	2.5	10512	6.3	0	847	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090409.937,1, 277.00,   1.00, 990.00,    NaN,    NaN,  15,  81,  90,  80,   9,   2,   0,   0
2015-04-21 09:04:12	32652	330.0	1994	429293	474274	495383	566809	406601	475861	2	-12.13	35.98	12.2	0	0	0	0	0	-39.9	0	370	116	320	62	1592	163	1851	200	172.0	95	17.2	92	7.2	130	32.2	90	32.3	30	2.4	10514	6.3	0	847	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090410.937,1, 282.00,   1.00, 993.00,  28.00,    NaN,    NaN,  24,    7,   1,   0,
2015-04-21 09:04:13	32653	337.0	2030	429364	474347	495356	566778	406895	476208	2	-12.13	35.98	12.1	0	0	0	0	0	-39.9	0	361	117	356	63	1600	163	1865	200	181.3	96	17.2	92	7.2	130	32.2	90	32.3	30	2.4	10516	6.3	0	847	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090411.938,1, 231.00,   1.00, 993.00,  24.aN,    NaN,  13,  73,  75,  61,   9,   0,   0,   0
2015-04-21 09:04:14	32654	327.0	1927	429376	474362	495443	566880	406507	475750	2	-12.13	35.98	12.2	0	0	0	0	0	-39.9	0	344	116	382	62	1600	163	1855	200	181.9	95	17.2	92	7.2	130	32.2	90	32.3	30	2.4	10518	6.3	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090412.938,1, 180.00,   1.00, 992.00,  29.00,    NaN,    NaN, 9,  48,   5,   3,
2015-04-21 09:04:15	32655	348.0	2111	429590	474604	495111	566499	406507	475749	2	-12.13	35.98	12.2	0	0	0	0	0	-39.9	0	375	117	336	63	1601	163	1851	200	179.8	95	17.2	92	7.2	130	32.2	90	32.3	30	2.4	10520	6.3	0	847	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090413.937,1, 209.00,   1.00, 992.00,    NaN,    NaN,  16,  70,  65,  51,   3,   2,   2,   0
2015-04-21 09:04:17	32657	342.0	2111	429874	474914	495922	567432	407168	476525	2	-12.15	35.96	12.2	0	0	0	0	0	-39.9	0	358	115	355	61	1603	163	1855	200	180.3	93	17.3	46	7.2	130	32.2	90	32.3	30	2.5	10524	6.3	0	847	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090415.939,1, 190.00,   1.00,  28.00,    NaN,    NaN,  14,  51,  65,  45,  14,   0,   1,   0
2015-04-21 09:04:19	32659	343.0	1951	426543	471233	493379	564515	406458	475693	2	-12.16	35.93	11.9	0	0	0	0	0	-39.9	0	353	118	358	64	1578	165	1857	200	175.7	96	17.3	46	7.2	130	32.2	90	32.3	30	2.4	10528	6.3	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090417.937,1, 204.00,   1.00, 993.00,    NaN,    NaN,  14,  64,  63,  52,  10,   1,   0,   0
2015-04-21 09:04:21	32661	349.0	2163	426556	471251	493357	564488	405439	474498	2	-12.15	35.93	11.9	0	0	0	0	0	-39.9	0	360	118	330	62	1603	164	1842	200	177.5	97	17.3	92	7.3	130	32.2	145	32.3	60	2.5	10532	6.3	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090419.938,1, 186.00,   1.00, 991.00,  21.00,    NaN,   6,  62,  66,  47,   4,   0,   1,   0
2015-04-21 09:04:23	32663	341.0	2087	429533	474539	495497	566940	408661	478283	2	-12.12	35.88	12.2	0	0	0	0	0	-39.9	0	380	118	398	63	1625	164	1846	200	186.7	96	17.3	46	7.2	130	32.3	45	32.4	0	2.4	10536	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090421.938,1, 192.00,   1.00, 993.00,   0.00,    NaN,    N,  64,  50,   5,
2015-04-21 09:04:24	32664	324.0	1930	432594	477925	497821	569610	408841	478498	2	-12.10	35.87	12.5	0	0	0	0	0	-39.9	0	362	116	423	61	1624	162	1857	200	186.2	94	17.3	46	7.2	130	32.3	45	32.4	0	2.4	10538	6.3	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090422.937,1, 215.00,   1.00, 991.00,   0.00,    NaN,    5,  67,  60,   7,0
2015-04-21 09:04:25	32665	311.0	1895	431015	476177	496734	568372	409023	478708	2	-12.10	35.87	12.4	0	0	0	0	0	-39.9	0	357	114	397	59	1619	160	1851	200	184.9	92	17.3	92	7.3	130	32.2	145	32.4	30	2.5	10540	6.3	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090423.937,1, 210.00,   1.00,  25.00,    NaN,    NaN,  12,  78,  62,  51,   6,   1,   0,   0
2015-04-21 09:04:27	32667	336.0	2078	430198	475279	495978	567500	407899	477393	2	-12.09	35.82	12.3	0	0	0	0	0	-39.9	0	386	114	354	61	1591	163	1853	200	179.5	93	17.3	46	7.2	130	32.2	90	32.4	0	2.4	10544	6.4	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090425.940,1, 214.00,   1.00, 992.00,   0.00,    NaN,   75,  70,  48,    0
2015-04-21 09:04:28	32668	326.0	1895	427103	471854	493081	564184	407839	477327	2	-12.10	35.77	11.9	0	0	0	0	0	-39.9	0	354	113	360	61	1596	163	1852	200	178.6	93	17.3	46	7.2	130	32.2	90	32.3	30	2.4	10546	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090426.937,1, 216.00,   1.00, 989.00,   0.00,    NaN,   73,  63,  59,     0
2015-04-21 09:04:29	32669	322.0	1889	429866	474914	495760	567254	406914	476240	2	-12.10	35.77	12.2	0	0	0	0	0	-39.9	0	348	115	359	62	1594	164	1852	200	176.1	95	17.3	46	7.2	130	32.2	90	32.3	30	2.5	10548	6.4	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090427.938,1, 210.00,   1.00, 926.00,    NaN,    NaN,  15,  70,  70,  44,   9,   1,   1,   0
2015-04-21 09:04:31	32671	324.0	1947	429898	474950	495782	567284	406886	476207	2	-12.10	35.77	12.2	0	0	0	0	0	-39.9	0	357	116	357	62	1599	162	1836	200	179.4	95	17.3	46	7.2	130	32.2	90	32.3	30	2.4	10552	6.3	0	846	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090429.937,1, 220.00,   1.00, 994.00,   0.00,    NaN,    NaN 73,  52,   9,
2015-04-21 09:04:32	32672	326.0	1969	429492	474498	495355	566786	407311	476706	2	-12.11	35.73	12.2	0	0	0	0	0	-39.9	0	360	115	360	61	1599	162	1834	200	180.6	95	17.3	92	7.3	130	32.2	145	32.3	60	2.5	10554	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090430.937,1, 212.00,   1.00, 992.00,  15.00,    NaN,    NaN 72,  53,   4,
2015-04-21 09:04:33	32673	341.0	2004	426194	470854	492981	564067	405105	474117	2	-12.11	35.73	11.8	0	0	0	0	0	-39.9	0	357	117	319	63	1579	164	1826	200	171.6	96	17.2	146	7.3	130	32.2	145	32.3	60	2.5	10556	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090431.937,1, 212.00,   1.00, 9 0.00,    NaN,    NaN,  14,  67,  69,  54,   6,   2,   0,   0
2015-04-21 09:04:35	32675	328.0	1821	425728	472018	493972	565201	404424	473318	2	-12.12	35.73	12.0	0	0	0	0	0	-39.9	0	329	121	375	64	1593	168	1847	200	180.4	98	17.2	146	7.3	130	32.3	90	32.3	60	2.5	10560	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090433.939,1, 188.00,   1.00, 994.00,    NaN,    NaN,   9,  58,  74,  38,   8,   1,   0,   0
2015-04-21 09:04:37	32677	313.0	2031	428419	473312	494574	565892	406068	475245	2	-12.13	35.68	12.1	0	0	0	0	0	-39.9	0	379	120	359	63	1609	164	1857	200	181.7	96	17.2	92	7.2	130	32.3	45	32.4	0	2.4	10564	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090435.937,1, 239.00,   1.00, 991.00,  25.00,    NaN,  14,  77,  77,  57,  12,   1,   0,   1
2015-04-21 09:04:38	32678	328.0	2002	431713	476956	497237	568948	408209	477759	2	-12.14	35.68	12.4	0	0	0	0	0	-39.9	0	386	118	391	62	1619	162	1877	200	187.6	94	17.2	146	7.3	130	32.3	90	32.4	30	2.4	10566	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090436.938,1, 224.00,   1.00, 992.00,  23.00,    NaN,    NaN,  16,  71 17,   0,   0,
2015-04-21 09:04:39	32679	325.0	2050	431680	476925	497003	568686	406569	475842	2	-12.14	35.68	12.4	0	0	0	0	0	-39.9	0	365	116	363	61	1601	161	1872	200	178.3	94	17.2	92	7.2	130	32.2	90	32.4	0	2.4	10568	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090437.937,1, 222.00,   1.00, 993.00,    NaN,    NaN,  22,  64,  71,  61,   3,   1,   0,   0
2015-04-21 09:04:40	32680	348.0	2035	430502	475619	496237	567807	407670	477132	2	-12.15	35.82	12.3	0	0	0	0	0	-39.9	0	376	114	366	61	1597	161	1863	200	183.4	92	17.2	146	7.3	130	32.2	145	32.4	30	2.4	10570	6.4	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T09.937,1, 216.00,   1.00, 992.00,  31.00,    NaN,    NaN,  14,  74,  60,  ,   1,   0
2015-04-21 09:04:41	32681	343.0	2075	426723	471441	493699	564890	405046	474051	2	-12.15	35.82	11.9	0	0	0	0	0	-39.9	0	346	116	329	62	1574	163	1857	200	175.2	93	17.2	92	7.2	130	32.2	90	32.4	0	2.4	10572	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090439.938,1, 192.00,   1.00,   0.00,    NaN,    NaN,  16,  60,  61,  48,   4,   2,   1,   0
2015-04-21 09:04:43	32683	322.0	1876	430980	476148	496672	568305	407820	477306	2	-12.11	35.90	12.3	0	0	0	0	0	-39.9	0	345	114	412	60	1613	162	1875	200	186.3	92	17.3	92	7.3	130	32.3	90	32.4	30	2.4	10576	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090441.939,1, 223.00,   1.00,  19.00,    NaN,    NaN,  13,  62,  73,  62,  10,   2,   1,   0
2015-04-21 09:04:45	32685	319.0	1945	426713	471427	493380	564534	404772	473736	2	-12.06	35.91	11.9	0	0	0	0	0	-39.9	0	357	117	320	62	1569	163	1855	200	171.5	95	17.3	92	7.3	130	32.2	145	32.3	60	2.5	10580	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090443.937,1, 225.00,   1.00, 993.00,    NaN,    NaN,  15,  75,  64,  58,  11,   2,   0,   0
2015-04-21 09:04:47	32687	340.0	2010	431588	476821	497282	569001	405901	475054	2	-11.91	35.75	12.4	0	0	0	0	0	-39.9	0	349	118	393	63	1611	165	1871	200	185.1	96	17.4	46	7.3	130	32.3	90	32.3	60	2.5	10584	6.3	0	845	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090445.938,1, 206.00,   1.00, 994.00,   0.00,    NaN,  12,  63,  69,  55,   5,   2,   0,   0
2015-04-21 09:04:49	32689	323.0	2080	430601	475730	496035	567580	409198	478924	2	-11.84	35.68	12.3	0	0	0	0	0	-39.9	0	373	114	372	59	1618	161	1877	200	184.8	92	17.4	0	7.2	130	32.2	90	32.4	0	2.5	10588	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090447.939,1, 215.00,   1.00, 992.00,    NaN,    NaN,  14,  73,  72,  51,   4,   1,   0,   0
2015-04-21 09:04:51	32691	342.0	2007	428799	473739	494861	566236	408537	478159	2	-11.73	35.55	12.1	0	0	0	0	0	-39.9	0	344	114	375	60	1590	163	1854	200	176.9	94	17.4	46	7.3	130	32.2	145	32.4	30	2.5	10592	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090449.938,1, 231.00,   1.00, 9 0.00,    NaN,    NaN,  13,  69,  81,  56,  11,   1,   0,   0
2015-04-21 09:04:52	32692	363.0	2330	428569	473489	494627	565968	406542	475819	2	-11.71	35.47	12.1	0	0	0	0	0	-39.9	0	380	116	312	62	1584	165	1837	200	178.3	95	17.4	46	7.3	130	32.3	90	32.4	30	2.5	10594	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T0950.958,1, 233.00,   1.00, 991.00,  13.00,    NaN,    NaN,  16,  78,  74,  0,   0,   0
2015-04-21 09:04:53	32693	366.0	2118	429963	475030	495881	567402	406922	476262	2	-11.71	35.47	12.2	0	0	0	0	0	-39.9	0	358	115	378	62	1609	164	1837	200	180.4	95	17.4	46	7.3	130	32.3	90	32.4	30	2.5	10596	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090451.947,1, 205.00,   1.00, 993.00,    NaN,    NaN,  11,  70,  62,  55,   5,   2,   0,   0
2015-04-21 09:04:55	32695	352.0	2105	429128	474106	495287	566726	408285	477865	2	-11.66	35.36	12.2	0	0	0	0	0	-39.9	0	359	114	358	61	1606	160	1857	200	183.7	94	17.3	46	7.2	130	32.3	45	32.4	0	2.5	10600	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090453.937,1, 237.00,   1.00, 992.00,  28.00,    NaN,  16,  58,  80,  72,   9,   0,   2,   0
2015-04-21 09:04:57	32697	364.0	2314	427222	472001	493636	564840	406130	475335	2	-11.63	35.25	11.9	0	0	0	0	0	-39.9	0	379	115	321	61	1580	161	1868	200	174.3	93	17.3	92	7.3	130	32.2	145	32.3	60	2.5	10604	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090455.937,1, 251.00,   1.00, 993.00,  19.00,    NaN,   78,  90,  57,    0
2015-04-21 09:04:58	32698	345.0	1972	426618	471334	493345	564502	405567	474673	2	-11.64	35.20	11.9	0	0	0	0	0	-39.9	0	359	117	325	63	1567	163	1847	200	169.9	95	17.2	146	7.3	130	32.2	145	32.3	60	2.5	10606	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090456.936,1, 256.00,   1.00, 993.00,  24.00,    NaN,   64,  92,  68,     0
2015-04-21 09:04:59	32699	361.0	2154	430524	475657	496475	568094	404238	473115	2	-11.64	35.20	12.3	0	0	0	0	0	-39.9	0	351	118	360	64	1579	165	1852	200	177.0	97	17.3	46	7.2	130	32.2	90	32.4	0	2.5	10608	6.3	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090457.943,1, 251.00,   1.00, 991.00,    NaN,    NaN,   9,  81,  85,  68,   6,   2,   0,   0
2015-04-21 09:05:00	32700	356.0	2092	431976	477257	497128	568839	407484	476922	2	-11.63	35.09	12.4	0	0	0	0	0	-39.9	0	348	116	426	62	1622	164	1852	200	187.4	95	17.2	146	7.3	130	32.3	90	32.4	30	2.5	10610	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T09937,1, 227.00,   1.00, 992.00,   0.00,    NaN,    NaN,   8,  78,  78,  5,   0,   0
2015-04-21 09:05:01	32701	379.0	2302	431259	476468	497200	568926	406295	475532	2	-11.63	35.09	12.4	0	0	0	0	0	-39.9	0	359	115	357	61	1616	162	1844	200	179.7	94	17.2	146	7.3	130	32.3	90	32.4	30	2.5	10612	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090459.937,1, 211.00,   1.00,   0.00,    NaN,    NaN,  12,  63,  76,  47,  10,   1,   2,   0
2015-04-21 09:05:03	32703	342.0	1960	427926	472782	494381	565687	407700	477182	2	-11.64	35.05	12.0	0	0	0	0	0	-39.9	0	349	115	385	62	1587	163	1857	200	185.7	95	17.2	92	7.2	130	32.2	90	32.4	0	2.5	10616	6.4	0	844	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090501.937,1, 276.00,   1.00, 992.00,  20NaN,    NaN,  16,  82,  97,  69,   9,   2,   0,   1
2015-04-21 09:05:05	32705	350.0	2073	426006	470654	492922	564014	405150	474184	2	-11.64	34.95	11.8	0	0	0	0	0	-39.9	0	361	118	314	63	1580	167	1853	200	172.2	96	17.2	146	7.3	130	32.3	90	32.3	60	2.5	10620	6.4	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090503.938,1, 223.00,   1.00, 991.00,    NaN,    NaN,  18,  62,  68,  65,   7,   2,   1,   0
2015-04-21 09:05:06	32706	344.0	1993	426942	471691	493932	565171	406153	475359	2	-11.61	34.78	12.0	0	0	0	0	0	-39.9	0	352	120	345	65	1598	168	1851	200	173.7	98	17.2	146	7.3	130	32.3	90	32.3	60	2.5	10622	6.4	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T094.937,1, 217.00,   1.00, 989.00,  15.00,    NaN,    NaN,  10,  78,  71,  2,   1,   0
2015-04-21 09:05:07	32707	340.0	1941	427454	472256	493835	565057	405449	474533	2	-11.61	34.78	12.0	0	0	0	0	0	-39.9	0	338	120	384	64	1611	166	1851	200	181.2	98	17.2	146	7.3	130	32.3	90	32.4	30	2.5	10624	6.4	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090505.937,1, 229.00,   1.00, 992.00,    NaN,    NaN,  11,  63,  86,  60,   6,   2,   1,   0
2015-04-21 09:05:09	32709	333.0	2115	429653	474691	495292	566735	408610	478248	2	-11.60	34.73	12.2	0	0	0	0	0	-39.9	0	372	117	393	60	1613	162	1865	200	185.4	94	17.3	92	7.3	130	32.3	90	32.4	30	2.5	10628	6.4	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090507.937,1, 188.00,   1.00, 992.00,  21.00,    NaN,    NaN 59,  47,  10,
2015-04-21 09:05:11	32711	357.0	2107	431020	476201	496518	568145	406796	476119	2	-11.57	34.61	12.3	0	0	0	0	0	-39.9	0	365	116	378	62	1593	164	1872	200	181.9	94	17.3	46	7.2	130	32.2	90	32.4	0	2.5	10632	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090509.942,1, 189.00,   1.00,   0.00,    NaN,    NaN,  11,  56,  68,  48,   5,   1,   0,   0
2015-04-21 09:05:13	32713	345.0	2077	428483	473396	494791	566159	407439	476875	2	-11.55	34.56	12.1	0	0	0	0	0	-39.9	0	362	116	343	61	1601	164	1869	200	178.8	93	17.3	92	7.3	130	32.2	145	32.4	30	2.5	10636	6.3	0	842	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090511.938,1, 173.00,   1.00, 993.00,    NaN,    NaN,   4,  51,  70,  42,   4,   2,   0,   0
2015-04-21 09:05:15	32715	358.0	2145	431783	477045	497460	569223	406140	475350	2	-11.48	34.43	12.5	0	0	0	0	0	-39.9	0	362	117	380	63	1610	165	1863	200	183.1	95	17.4	46	7.3	130	32.3	90	32.4	30	2.5	10640	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090513.937,1, 200.00,   1.00, 989.00,    NaN,    NaN,  14,  59,  70,  50,   7,   0,   0,   0
2015-04-21 09:05:18	32718	332.0	2153	433467	478909	498378	570276	409689	479517	2	-11.42	34.28	12.6	0	0	0	0	0	-39.9	0	356	113	389	59	1621	161	1877	200	183.2	91	17.3	92	7.3	130	32.3	90	32.3	60	2.5	10644	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090516.937,1, 201.00,   1.00, 991.00,  10.00,    NaN,    NaN,  12,  67,  54,  61,   7,   0,   0,   0
2015-04-21 09:05:20	32720	340.0	2033	428488	473407	494819	566206	407501	476951	2	-11.40	34.22	12.1	0	0	0	0	0	-39.9	0	358	114	358	61	1596	163	1855	200	181.1	94	17.4	46	7.3	130	32.3	90	32.4	30	2.5	10650	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090518.938,1, 190.00,   1.00, 991.00,   0.00,    NaN,   0,  69,  41,   8,
2015-04-21 09:05:22	32722	356.0	2095	431437	476664	496925	568616	409329	479093	2	-11.31	34.02	12.4	0	0	0	0	0	-39.9	0	350	113	405	59	1624	162	1861	200	183.0	91	17.3	92	7.3	130	32.3	90	32.3	60	2.5	10654	6.3	0	842	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090520.937,1, 189.00,   1.00, 994.00,    NaN,    NaN,  16,  64,  60,  41,   8,   0,   0,   0
2015-04-21 09:05:24	32724	347.0	2186	428177	473068	494114	565396	406280	475526	2	-11.26	33.95	12.0	0	0	0	0	0	-39.9	0	373	116	311	61	1580	163	1840	200	172.5	95	17.3	92	7.3	130	32.2	145	32.3	60	2.5	10658	6.3	0	843	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090522.937,1, 207.00,   1.00, 990.00,    NaN,    NaN,  10,  70,  66,  49,   9,   3,   0,   0
2015-04-21 09:05:26	32726	348.0	2033	428476	473393	494770	566143	407808	477310	2	-11.21	33.83	12.1	0	0	0	0	0	-39.9	0	364	117	373	63	1609	165	1862	200	184.0	96	17.3	92	7.3	130	32.3	90	32.3	60	2.5	10662	6.3	0	842	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090524.937,1, 207.00,   1.00, 992.00,    NaN,    NaN,   9,  62,  60,  62,  11,   3,   0,   0
2015-04-21 09:05:28	32728	358.0	2153	429023	473999	495340	566803	408986	478692	2	-11.17	33.72	12.2	0	0	0	0	0	-39.9	0	367	116	396	62	1608	161	1865	200	184.0	94	17.3	46	7.2	130	32.3	45	32.4	0	2.5	10666	6.3	0	842	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090526.938,1, 177.00,   1.00, 989.00,   0.00,    NaN,    N6,  56,  50,   2,
2015-04-21 09:05:30	32730	331.0	2040	428146	473027	494278	565582	407843CHMPS=2	478338	2	-11.13	33.59	12.0	0	0	0	0	0	-39.9	0	372	113	350	59	1585	162	1842	200	176.0	92	17.2	146	7.3	130	32.2	145	32.4	30	2.5	10670	6.3	0	842	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090528.937,1, 206.00,   1.00, 993.00,   0.00,    NaN,   68,  72,  47,     0
2015-04-21 09:05:31	32731	341.0	2078	426082	470749	492925	564036	405060	474091	2	-11.06	33.48	11.9	0	0	0	0	0	-39.9	0	369	115	304	61	1566	164	1831	200	168.7	94	17.3	46	7.2	130	32.2	90	32.4	0	2.5	10672	6.3	0	841	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090529.937,1, 217.00,   1.00, 991.00,  23.00,    NaN,   62,  71,  66,     0
2015-04-21 09:05:32	32732	352.0	2146	426578	471293	492910	564011	407736	477232	2	-11.06	33.48	11.9	0	0	0	0	0	-39.9	0	365	116	345	63	1588	166	1851	200	176.8	96	17.2	146	7.3	130	32.2	145	32.4	30	2.5	10674	6.3	0	841	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090530.938,1, 232.00,   1.00, 991.00,    NaN,    NaN,  17,  63,  81,  63,   6,   2,   0,   0
2015-04-21 09:05:33	32733	354.0	2036	430938	476122	496467	568091	404813	473804	2	-11.03	33.41	12.3	0	0	0	0	0	-39.9	0	351	117	373	63	1594	167	1855	200	181.2	97	17.3	92	7.3	130	32.3	90	32.4	30	2.5	10676	6.3	0	842	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T09937,1, 203.00,   1.00, 994.00,  26.00,    NaN,    NaN,  12,  59,  61,  6,   0,   0
2015-04-21 09:05:34	32734	342.0	2078	429637	474678	495297	566749	406545	475829	2	-11.03	33.41	12.2	0	0	0	0	0	-39.9	0	353	116	366	62	1624	165	1876	200	187.5	95	17.3	92	7.3	130	32.3	90	32.4	30	2.5	10678	6.4	0	841	ON		2	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T090532.956,1, 190.00,   1.00, 926.00,    NaN,    NaN,  14,  71,  55,  43,   6,   0,   1,   0
