,119-123,123-128,128-132,132-136,136-141,141-145,145-150,150-155,155-160,160-166,166-171,171-177,177-183,183-189,189-195,195-201,201-208,208-215,215-222,222-229,229-237,237-245,245-253,253-261,261-270,270-279,279-288,288-298,298-308,308-318,318-328,328-339,339-350,350-362,362-374,374-386,386-399,399-412,412-426,426-440,440-455,455-470,470-485,485-501,501-518,518-535,535-553,553-571,571-590,590-609,609-629,629-650,650-672,672-694,694-717,717-741,741-765,765-790,790-817,817-844,844-872,872-900,900-930,930-961,961-993,993-1025,1025-1059,1059-1094,1094-1131,1131-1168,1168-1207,1207-1246,1246-1288,1288-1330,1330-1374,1374-1420,1420-1467,1467-1515,1515-1565,1565-1617,1617-1670,1670-1726,1726-1783,1783-1842,1842-1902,1902-1965,1965-2030,2030-2097,2097-2167,2167-2238,2238-2312,2312-2389,2389-2468,2468-2549,2549-2634,2634-2721,2721-2811,2811-2904,2904-3000
2015-02-03 21:40:35.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080902613131821,2.955123764040386,3.028856178858231,2.036083355601172,1.1037303239611838,2.136841767939678,1.772984620072198,2.645908640264259,2.0074766948474445,1.6082114500030216,2.464874992007586,3.2650815996807303,3.707660197129709,2.412311239178804,1.9934113272395044,1.5437120797558528,1.3342206983394638,1.4465221569272502,1.2502200557271195,0.8713614688577487,0.6091841466989496,0.5896957348970793,0.4830106574053873,0.38254799623500596,0.6171831702987023,0.2788048021311667,0.38555079556928695,0.22392998337075903,0.14451082574934235,0.1398877795041434,0.3723847301481095,0.3277016083337575,0.15860905261609506,0.0,0.05944930065837368,0.028773728954392532,0.0,0.026962175794162335,0.0521992575004391,0.025264675451261383,0.024456433145706065,0.0,0.0,0.022183562883673826,0.0,0.0,0.0,0.019478202408070962,0.0,0.0,0.0,0.0,0.016555635028974166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:36.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760913223262306,1.2472081254912877,2.5870900430046513,1.7530285065608067,2.1009824537976147,1.7208822383344036,1.6658294896624586,2.052321006441503,3.5476164271052353,2.6099347109780293,2.127528658592197,2.5099752637922683,3.3641704216479025,3.919917969190488,3.327498525210359,1.5822694436318259,1.6410547042250574,1.482652003866138,1.2814468565314086,1.1908340029744546,0.864553521701563,0.6974129895701431,0.4950748356402779,0.47923689513907897,0.5060788649872291,0.40824074545943906,0.4742168575064844,0.45904618464420494,0.4443608368213666,0.3584544066694068,0.27758967256575506,0.1679433128415738,0.19508476540070752,0.12589587207040442,0.03046708421556906,0.0589848232723298,0.0,0.0,0.0,0.0,0.0,0.04853071006707733,0.0,0.0,0.0,0.0,0.0,0.039929420636574765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:37.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442130854278715,1.1581218308133385,1.9834356996368996,2.1704162462181418,1.616140349075088,1.3297726387129483,1.438670922890305,2.711995615654843,3.3347594414789214,1.9917922794306013,1.662131764525154,2.6386919439867436,3.8625660396698143,3.1359343753523903,3.0939898567745443,1.8648175585660804,1.1487382929575403,1.1119890028996036,1.947799221927741,1.2900701698889925,0.864553521701563,0.8833897867888479,0.40506122916022735,0.34853592373751197,0.37955914874042185,0.36741667091349517,0.3556626431298633,0.42079233592385457,0.2962405578809111,0.28676352533552546,0.27758967256575506,0.23512063797820332,0.2275988929674921,0.22031777612320771,0.12186833686227624,0.0589848232723298,0.0,0.0,0.02675152031468254,0.025895712350794083,0.0,0.0,0.04697816398072983,0.04547528540072195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017529946412905336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:38.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681217631016408,1.1581218308133385,1.207308686735504,2.1704162462181418,2.02017543634386,2.033769918031568,2.347305189978919,3.0784815096622546,3.4766640985631305,2.472569726189712,1.662131764525154,2.960483644472932,3.5510687784061195,4.161143690371441,2.8604811883387296,1.6952886896055277,1.5316510572767204,1.4297001465852046,1.1789311080088958,1.637396754089875,0.9125842729072053,0.7439071888748193,0.6751020486003789,0.304968933270323,0.6325985812340365,0.20412037272971953,0.1975903572943685,0.3442846384831537,0.25921048814579717,0.3942998473363475,0.03469870907071938,0.40306395081977714,0.09754238270035376,0.06294793603520221,0.09140125264670719,0.0884772349084947,0.05709783962014372,0.0,0.0,0.051791424701588165,0.07520184762588203,0.024265355033538664,0.0,0.0,0.02201024270686368,0.0,0.020624509046958443,0.0,0.0,0.0,0.0,0.0,0.0,0.01642628585249279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:39.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18263396240256913,1.1491435720846412,2.5670338078638113,2.9818941862555963,1.7639724670971668,1.4746946889567114,1.277252703006943,1.890952635894296,3.449711502593369,2.589701374141859,1.5832763557764662,2.2989386359379718,2.9053745644070177,3.769851260700161,2.259059485489067,1.6260745461892996,1.6826102934762956,1.3135337925025152,1.322373030306877,1.4770026817654347,1.1914599039117968,0.6920063440044364,0.8038420404583536,0.5619801253540656,0.3347703492527741,0.4050758875500108,0.3921171036578581,0.37957288425879016,0.33068697031693867,0.24897285971562658,0.20657825849072822,0.3332826880414795,0.06452412812056321,0.15614984137732446,0.030230890269890405,0.08779132131506014,0.056655192600357125,0.0,0.026544131019030852,0.05138991529340082,0.024872950182187246,0.048154479121699484,0.11653492260153872,0.02256137071099596,0.021839609835221097,0.0,0.0,0.0,0.0,0.0,0.017968889522610602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:40.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637756832906005,1.4366049090012125,3.042039168865103,3.5336655420012697,2.036083355601172,1.8921091267906007,1.4499997711019244,2.9549743667869968,4.004618482562122,2.2843700320677818,1.7422290708366066,2.075684203795862,3.8301918765485485,3.2214096794733535,2.706495536639634,2.164275155288605,1.488579505478858,1.4409583542066209,1.4465221569272502,1.2002112534980347,1.1618152918103315,0.46860318976842275,0.8618629971572698,0.4391005976412612,0.38254799623500596,0.5760376256121221,0.23897554468385718,0.23133047734157217,0.5971466223220241,0.14451082574934235,0.24480361413225094,0.304678415575726,0.1966209650002545,0.09516543156965704,0.1535349899543587,0.08917395098756051,0.057547457908785064,0.0,0.0,0.0,0.050529350902522766,0.0,0.023674047322092422,0.022916690805625327,0.04436712576734765,0.021473888459194984,0.020786917231286485,0.0,0.0,0.0,0.0,0.0,0.0,0.016555635028974166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:41.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460152203877051,0.9799492414574403,3.0182717168387603,2.1704162462181418,2.6666315759738954,2.111991837955859,2.347305189978919,2.638698436853361,3.405711770021026,2.6099347109780293,2.526440282078234,2.6386919439867436,3.5510687784061195,3.3771600965333435,3.152367023883498,1.8083079355792295,1.8051601746475632,1.6415075757089386,1.794025599143972,1.637396754089875,1.5369840385805564,0.9763781853982003,0.4950748356402779,0.17426796186875598,0.37955914874042185,0.28576852182160734,0.4346987860476107,0.6885692769663074,0.5184209762915943,0.1792272033347034,0.13879483628287753,0.23512063797820332,0.16257063783392295,0.15736984008800553,0.06093416843113812,0.0884772349084947,0.02854891981007186,0.0,0.02675152031468254,0.025895712350794083,0.0,0.024265355033538664,0.0,0.0,0.02201024270686368,0.02130611296866329,0.0,0.0,0.019326019212656705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:42.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18263396240256913,1.5027262096491463,2.3103304270774303,1.8222686693784202,2.64595870064575,1.5523101989018016,2.1788428463059613,2.036410530963088,2.534481920272679,3.611951916566277,2.0450652928779354,2.6820950752609667,3.029007524594551,3.470656716200148,1.7377380657608206,2.1867899069442305,1.465499287866451,1.471157847602817,1.271512529141228,1.723169795393007,1.1914599039117968,0.9226751253392484,0.5358946936389024,0.6052093657659169,0.4603092302225645,0.4455834763050119,0.3529053932920723,0.3416155958329112,0.5144019538263491,0.3912430652674132,0.344297097484547,0.1333130752165918,0.06452412812056321,0.06245993655092979,0.06046178053978081,0.058527547543373415,0.0,0.02742136808487372,0.0,0.02569495764670041,0.0,0.024077239560849742,0.0,0.02256137071099596,0.0,0.0,0.0,0.019809935293836636,0.0,0.018562729867581215,0.0,0.0,0.016837593726639122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:43.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681217631016408,1.425380714847186,3.621926060206512,2.0869386982866747,1.616140349075088,1.7208822383344036,2.347305189978919,3.225075867265219,4.115235055442073,3.159394650131299,2.459955011497228,2.767408624181219,3.924865491922553,3.1962408056476286,2.3934638514671005,1.525759820644975,1.8598619981217317,1.376748289304271,1.2814468565314086,1.0419797526026477,1.00864577531849,0.7439071888748193,0.6751020486003789,0.43566990467189,0.29521267124255035,0.44906482000538295,0.3556626431298633,0.38253848720350414,0.2221804184106833,0.3584544066694068,0.27758967256575506,0.36947528825146236,0.3251412756678459,0.12589587207040442,0.03046708421556906,0.0294924116361649,0.02854891981007186,0.0,0.0,0.0,0.05013456508392135,0.0,0.0,0.04547528540072195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:44.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927551366581201,1.6161805226263641,2.259800525442648,2.1875072402865,1.7917533529290315,2.2074606479223675,1.8315786582340097,3.0288487259566717,3.289508039247457,2.838156706508456,1.7422290708366066,2.983796042956551,3.89298190731164,4.437035973614242,2.2358006607023064,2.0503659365892046,1.5437120797558528,1.3342206983394638,1.5498451681363394,1.2502200557271195,0.8713614688577487,0.7966254226063187,0.680418155650476,0.746471015990144,0.38254799623500596,0.4526009915523817,0.5177803468150239,0.26988555689850086,0.2612516472658855,0.3974047708106914,0.3846913936363943,0.33853157286191776,0.42601209083388475,0.12688724209287605,0.12282799196348698,0.11889860131674736,0.0,0.0,0.0,0.02609962875021955,0.0,0.04891286629141213,0.047348094644184845,0.0,0.022183562883673826,0.021473888459194984,0.0,0.0,0.019478202408070962,0.01885507517840551,0.0,0.0,0.017102769786769386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:45.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739509436038537,0.7955609345201362,2.5670338078638113,2.8162333981302856,1.4432502003522274,1.5523101989018016,1.5777827507732822,2.90915790137584,3.3089069514671086,2.5215513379802315,2.4408843818220523,3.129110921137795,4.203520646376111,3.1714621717001354,3.127928518369477,1.906432226566765,1.4112215364639897,1.5762405510030184,0.8646285198160351,1.8216366408440363,0.8578511308164937,0.7842738565383612,0.5805525847754776,0.4755216445303633,0.5440018175357579,0.2430455325300065,0.3136936829262865,0.4554874611105482,0.25720097691317456,0.5690808222071464,0.344297097484547,0.16664134402073974,0.09678619218084482,0.34352965103011385,0.24184712215912324,0.058527547543373415,0.028327596300178563,0.0,0.026544131019030852,0.0,0.0,0.0,0.023306984520307744,0.0,0.0,0.04228187762742352,0.0,0.0,0.0,0.0,0.0,0.0,0.016837593726639122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:46.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760913223262306,1.3362944201692368,3.7081623949733338,2.6712815338069436,2.1009824537976147,1.4079945586372393,1.1357928338607672,3.0051843308607724,3.192854784394712,2.472569726189712,2.061043388011191,2.4456169236950305,4.11176384868077,4.221450120666679,2.6853496870118687,1.7517983125923786,1.7504583511733947,1.482652003866138,2.10157284471151,1.3893063368035303,0.8165227704959206,0.8833897867888479,0.9451428680405305,0.5663708760734569,0.8012915362297794,0.6123611181891586,0.1975903572943685,0.42079233592385457,0.2221804184106833,0.4659907286702289,0.3469870907071938,0.1679433128415738,0.13005651026713835,0.18884380810560664,0.12186833686227624,0.0589848232723298,0.02854891981007186,0.0,0.02675152031468254,0.0,0.0,0.0,0.023489081990364914,0.06821292810108293,0.0,0.02130611296866329,0.0,0.0,0.0,0.018707760476036627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:47.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840608815508204,1.8708121882369315,2.3283810387041863,2.7547590817384107,2.1817894712513692,2.19021375788015,2.498744234493688,3.0784815096622546,3.5476164271052353,1.7857448022481255,2.127528658592197,3.1535586647646445,3.8625660396698143,4.462675841847632,3.3858756923193125,1.9213271815529314,1.5863528807508889,1.6944594329898721,1.4864783535764339,1.2404520864317234,1.4409225361692717,0.6974129895701431,0.5400816388803031,0.653504857007835,0.46390562623829334,0.12247222363783172,0.395180714588737,0.38253848720350414,0.4073307670862527,0.32260896600246614,0.20819225442431627,0.23512063797820332,0.39016953080141503,0.12589587207040442,0.1523354210778453,0.0,0.0,0.02763561123372084,0.02675152031468254,0.0,0.025067282541960674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019326019212656705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:48.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840608815508204,1.8708121882369315,2.1559083691705427,1.2521632189720049,2.1009824537976147,1.4079945586372393,2.2715856677215345,3.0051843308607724,3.7604734127315496,2.678617203372188,1.9945581174301847,2.4456169236950305,2.803475351373252,3.678692248009535,2.3350866843581466,2.090856050513484,1.695756527699226,1.376748289304271,1.947799221927741,1.587778670632606,1.5850147897861988,0.8833897867888479,0.5400816388803031,0.261401942803134,0.37955914874042185,0.28576852182160734,0.27662650021211593,0.38253848720350414,0.33327062761602494,0.1792272033347034,0.24289096349503567,0.1679433128415738,0.06502825513356918,0.18884380810560664,0.03046708421556906,0.0884772349084947,0.02854891981007186,0.02763561123372084,0.02675152031468254,0.051791424701588165,0.025067282541960674,0.024265355033538664,0.023489081990364914,0.022737642700360976,0.02201024270686368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:49.148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681217631016408,1.6926395988810334,2.1559083691705427,2.4208488900125427,1.7777543839825969,1.7991041582586946,2.1958661454641497,2.418806900448914,3.689521084189445,2.4038872337955532,2.061043388011191,2.5099752637922683,3.4264698739006416,3.316853666238105,2.9188583554476835,2.147365673500335,1.3675455868542146,0.7942778592140025,1.4352204793151775,1.538160587175337,1.0566765265241325,0.7439071888748193,0.9001360648005052,0.522803885606268,0.5904253424851007,0.5307129690972708,0.3161445716709896,0.26777694104245287,0.33327062761602494,0.28676352533552546,0.27758967256575506,0.23512063797820332,0.2275988929674921,0.28326571215840995,0.12186833686227624,0.1769544698169894,0.0,0.0,0.0,0.0,0.025067282541960674,0.0,0.0,0.0,0.02201024270686368,0.0,0.0,0.0,0.019326019212656705,0.018707760476036627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:50.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782654099743603,1.7059683294389398,2.346715930267365,1.7668327710006348,2.6061866951695007,2.286298528205309,1.8315786582340097,3.1027230851263465,3.7185743052362557,2.9073800408135404,1.8092378812533991,3.3081216997996545,3.8301918765485485,4.133129400079021,2.17696380121014,1.8225474991904043,1.1026514855398948,1.4409583542066209,1.3948606513227055,1.15020245126895,1.2102242623024286,0.515463508745265,0.8165017867805714,0.5708307769336395,0.5525693278950086,0.4114554468658016,0.47795108936771435,0.3084406364554296,0.29857331116101204,0.2167662386240135,0.24480361413225094,0.16926578643095888,0.16385080416687875,0.12688724209287605,0.0,0.0,0.028773728954392532,0.0,0.026962175794162335,0.0,0.025264675451261383,0.024456433145706065,0.0,0.0,0.022183562883673826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:51.148438,1.5012104777571755,0.24219754150236575,0.23444939925051153,0.6808473835196408,0.21968879763367716,0.21266073267213412,0.0,0.0,0.38579401239860606,0.18672603751515243,12.652673901563919,66.4886118023861,158.53272017395355,238.06144916788477,192.3554387640184,95.71263903676311,35.39464780469558,11.3727927076246,5.016743846506784,4.586461336269558,4.700896770042905,2.1488521181531994,1.2235930493036118,4.145571781814671,12.38281955876485,13.762485296814374,20.413063081165994,17.888026000062414,22.55077037382444,22.998778003472292,18.30096043122287,10.958037744154147,6.099300497987712,6.588720106850449,3.893028520944806,5.933361934781379,3.5703134574741435,4.432818204553507,5.381942117545305,6.124997973992308,4.497902386667439,2.177004989192641,2.4905168555994694,3.5853558454384475,4.727273803100202,3.591325335905696,1.5700030101138065,2.225387807500907,1.2084510891023141,1.4749545338038246,1.624702949941978,1.3820934885376843,0.5997388314705115,0.4912368025023272,0.4755216445303633,0.41846293656596767,0.32406071004000864,0.3921171036578581,0.30365830740703215,0.33068697031693867,0.17783775693973325,0.2410079682391829,0.29995441923733157,0.19357238436168964,0.031229968275464894,0.09069267080967122,0.08779132131506014,0.056655192600357125,0.08226410425462116,0.0,0.0,0.024872950182187246,0.024077239560849742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:52.156250,0.750605983665551,1.2109889091126311,0.7033488956477671,0.6808480590894729,0.0,0.0,0.20585770681894378,0.0,0.1928971976010786,0.746904891175173,15.363976411053017,73.66245616719456,193.42366034152334,285.2805320717518,218.06653061836238,107.84966175482914,39.55876326909944,12.812399434320172,5.8528736284242155,4.991154053695,5.745546197723358,3.4128861623183764,1.4683131160944556,5.093136099881372,12.956111097710755,18.42399053334682,22.776703511745502,24.024058756502395,22.651465931712465,27.28671284200604,22.546050943750163,13.058341268891082,6.187702297111405,5.134072709998793,5.715302861318602,4.730658128471888,4.346472869702187,5.559811400386631,6.909256871460961,6.4066134331914375,3.4756552929535394,2.6387965446335695,2.6182382666476918,3.6471759444336813,3.350982223404111,2.432835706040466,1.9064341182213862,1.1941117157085932,1.5237007111912457,1.5258165489572364,1.3293037325872896,0.8101935385725917,0.27680281225869235,0.71452696717285,0.6916685328960401,0.5021560221422539,0.28355340264018225,0.39211749273548746,0.3416159348004923,0.2939442652805395,0.3912434534777791,0.27543795129027543,0.16664150937037248,0.12904838428907214,0.2186099948434904,0.24184736213158062,0.0,0.028327624408195043,0.027421395293686562,0.0,0.0,0.024872974862336108,0.0,0.023307007646629446,0.045122786194966874,0.0,0.0,0.02046463928486508,0.0,0.01917621462401391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:53.256250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:53.259375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:54.359375,0.8011783297618343,0.33237764206859405,0.32174454795827173,0.41526882292324446,0.0,0.0,0.18833780854432983,0.0,0.17648032727034388,0.4270863615234232,6.3667209836176,30.895255492932808,92.8972939291704,126.60058612591027,104.10984963840747,49.33545909217946,17.959960719719327,6.782941542133837,2.613629961397777,2.591725057187791,2.8074814083005926,2.139440185320617,0.8395935195219207,2.384019970365777,5.297341609984663,8.98647285185301,10.615712427842354,10.84699987085418,11.973676760114152,13.284641523052292,11.349290644729551,5.597539433261829,2.749670598854146,2.8574195463162484,2.993350938592178,1.7972397640778286,2.20130906567083,2.646424153790005,3.127346295529909,3.6392002838049735,1.9016769525304642,0.8449759211430004,0.993218071287866,1.9228880581838286,1.8066266777807554,1.5898462531800148,0.6412439487869608,0.5710715188225259,0.8171861095270304,1.0469693466128955,0.7206938646843034,0.4360238407320728,0.33766000062403145,0.3268579185658572,0.2768512302028464,0.26799448169536483,0.31501129862402105,0.16143552595965427,0.08681724532278108,0.13446379932183197,0.03254054188204544,0.1889972238745566,0.10672142433053201,0.07379092781114233,0.10000239483606592,0.06914515566653973,0.05354650623303698,0.012958374949252475,0.012543823538710168,0.0,0.011754082201778874,0.0,0.0,0.01066171097435003,0.0,0.0,0.0,0.009361479283725818,0.0,0.0,0.008491465747988257,0.0,0.0,0.0,0.0,0.0,0.0,0.006762984920781278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
